id,duration_scaled,minimum_scaled,maximum_scaled,frequency_change_scaled,direction_scaled,pca_scaled
350,0.171261487,1753.1144,6251.003868,4497.889469,907.8698497,-1.658042763
350,0.187969924,2107.278924,6888.500013,4781.221089,652.5479817,-1.066677632
350,0.171858217,2054.154245,7472.871479,5418.717234,620.7470179,-0.990723684
350,0.187969924,2001.029567,6622.876618,4621.847053,834.6661969,-1.389276316
350,0.162310538,1823.947304,7455.163253,5631.215949,856.9023653,-1.384095395
350,0.175438597,2496.859901,6445.794357,3948.934454,571.3765635,-1.224934211
350,0.154553049,2001.029567,6853.083561,4852.053993,691.8098285,-1.362565789
350,0.154553049,2178.111829,6144.75451,3966.642681,991.5403701,-2.037039474
350,0.154553049,3329.146536,6853.083561,3523.937025,717.4385852,-1.708733553
350,0.133667502,1629.156815,6764.542429,5135.385613,414.7074982,-1.018914474
350,0.175438597,1947.904888,7260.372765,5312.467877,-446.2169183,0.686578947
350,0.162907268,2195.820056,6410.377905,4214.557849,907.8929492,-1.785986842
350,0.175438597,1965.613113,7242.664538,5277.051424,159.7343563,-0.2728125
350,0.125313283,1912.488436,6481.210809,4568.722373,202.9137235,-0.879605263
350,0.157536699,1983.32134,7366.622122,5383.300781,519.0453794,-0.946628289
350,0.176632056,1859.363757,6941.624692,5082.260934,595.2685127,-0.992434211
350,0.154553049,1806.239077,6835.375334,5029.136257,-118.8087029,-0.049259868
350,0.187969924,1576.032137,6658.293072,5082.260934,-132.9077951,0.235674342
350,0.171261487,2195.820056,5737.465306,3541.645252,831.0017928,-1.757631579
350,0.157536699,2337.485865,6711.41775,4373.931885,57.35921275,-0.454358553
350,0.162310538,1894.780209,6339.544998,4444.764789,897.2313808,-1.720690789
350,0.137844612,1930.196661,6587.460166,4657.263505,189.4554722,-0.744128289
350,0.129490393,1788.530852,6941.624692,5153.09384,103.3159562,-0.557335526
350,0.143215181,2266.652961,7649.953742,5383.300781,465.4734722,-0.969917763
350,0.167084378,3842.685097,5772.881758,1930.196661,603.0053901,-1.802236842
350,0.167084378,1965.613113,6994.74937,5029.136257,617.0592498,-1.110476974
350,0.114572145,1947.904888,6640.584845,4692.679957,85.63488391,-0.7475
350,0.14202172,1894.780209,6552.043714,4657.263505,550.0995819,-1.278947368
350,0.138441342,2337.485865,6817.667109,4480.181242,467.8802413,-1.217516447
350,0.186179735,1841.655531,6923.916465,5082.260934,761.1484967,-1.18125
350,0.162310538,2071.862472,6906.208238,4834.345768,777.4639615,-1.442944079
350,0.167084378,1965.613113,6906.208238,4940.595125,600.161428,-1.104342105
350,0.183792816,2054.154245,5737.465306,3683.311061,597.1073962,-1.263865132
350,0.15873016,1965.613113,6658.293072,4692.679957,494.492649,-1.058207237
350,0.14202172,2142.695377,6605.168393,4462.473016,535.4773919,-1.300855263
350,0.213032582,2213.528281,6339.544998,4126.016717,943.1212324,-1.485822368
350,0.167084378,3028.106689,6888.500013,3860.393324,666.2816227,-1.456957237
350,0.183792816,1576.032137,6941.624692,5365.592554,218.0761125,-0.281365132
350,0.162907268,2514.568128,6410.377905,3895.809776,495.2200197,-1.211578947
350,0.192147035,2337.485865,6268.712094,3931.226229,51.11550387,-0.287023026
350,0.15873016,2195.820056,6746.834202,4551.014148,708.2843724,-1.426447368
350,0.183792816,1717.697947,6959.332918,5241.634972,-42.38204887,0.098963816
350,0.137844612,2142.695377,6268.712094,4126.016717,718.9698972,-1.697730263
350,0.175438597,3594.769929,5843.714664,2248.944734,142.1951304,-0.942779605
350,0.171261487,1930.196661,6853.083561,4922.886898,-370.3739518,0.446463816
350,0.104427735,1947.904888,7402.038574,5454.133686,-540.9877308,0.335509868
350,0.183792816,2124.987151,7136.415181,5011.42803,471.7294289,-0.761118421
350,0.183792816,2160.403604,6073.921605,3913.518002,652.8331061,-1.298322368
350,0.125313283,2089.570697,6215.587414,4126.016717,582.2213722,-1.577023026
350,0.183792816,2213.528281,6357.253225,4143.724944,717.466353,-1.346759868
350,0.167084378,3860.393324,5772.881758,1912.488436,446.8913414,-1.56125
350,0.129490393,1735.406173,7171.831633,5436.425461,-110.096185,-0.157055921
350,0.150375939,2213.528281,6392.669678,4179.141396,882.9409461,-1.848930921
350,0.179615706,2054.154245,6144.75451,4090.600265,-161.64736,-0.010279605
350,0.125313283,2620.817485,6357.253225,3736.43574,425.9871008,-1.421496711
350,0.162907268,2195.820056,6180.170962,3984.350908,503.9984194,-1.204967105
350,0.187969924,2107.278924,6162.462737,4055.183813,879.5010224,-1.590197368
350,0.137844612,2337.485865,7402.038574,5064.552709,784.3552806,-1.584194079
350,0.192147035,1841.655531,6888.500013,5046.844482,186.8991668,-0.243190789
350,0.183792816,2178.111829,6215.587414,4037.475586,1015.792135,-1.839539474
350,0.175438597,1965.613113,6109.338058,4143.724944,555.7576016,-1.155542763
350,0.171261487,1912.488436,6870.791786,4958.303352,-67.47735622,-0.020871711
350,0.129490393,2178.111829,7348.913895,5170.802066,263.3249258,-0.804440789
350,0.171261487,2160.403604,6392.669678,4232.266074,264.5593296,-0.709342105
350,0.133667502,2071.862472,6870.791786,4798.929314,788.4041612,-1.683042763
350,0.15873016,2319.77764,5702.048854,3382.271214,374.0331067,-1.170953947
350,0.150375939,2284.361188,6994.74937,4710.388184,428.9075541,-1.013815789
350,0.15873016,2266.652961,6640.584845,4373.931885,125.5918346,-0.552532895
350,0.133667502,2107.278924,6782.250655,4674.971732,461.5499387,-1.198503289
350,0.179615706,1912.488436,6357.253225,4444.764789,798.6924095,-1.43625
350,0.154553049,2673.942164,5967.672248,3293.730084,-53.03709577,-0.552253289
350,0.150375939,2443.735224,6268.712094,3824.976872,328.4570105,-1.060082237
350,0.15873016,1717.697947,7136.415181,5418.717234,-207.2107286,0.210575658
350,0.171261487,2124.987151,6428.08613,4303.09898,503.2130038,-1.067680921
350,0.125313283,2691.650391,5719.757081,3028.106689,245.1122276,-1.300723684
350,0.14202172,1983.32134,6162.462737,4179.141396,484.0364309,-1.285378289
350,0.171261487,1965.613113,6711.41775,4745.804637,-26.42828215,-0.134259868
350,0.175438597,2302.069413,6374.961452,4072.892038,732.5345219,-1.449375
350,0.154553049,2107.278924,5755.173533,3647.894609,811.3846258,-1.827648026
350,0.129490393,2036.44602,6994.74937,4958.303352,785.4440342,-1.673009868
350,0.171261487,1965.613113,6959.332918,4993.719804,353.1510949,-0.673026316
350,0.171261487,2001.029567,6853.083561,4852.053993,461.192924,-0.875263158
350,0.167084378,1930.196661,6622.876618,4692.679957,486.6217617,-0.983207237
350,0.146198831,2355.194092,6799.958882,4444.764789,606.4687597,-1.385065789
350,0.129490393,1983.32134,6746.834202,4763.512862,-68.73536345,-0.376990132
350,0.171261487,2071.862472,6162.462737,4090.600265,407.4043288,-0.966217105
350,0.14202172,1629.156815,6729.125977,5099.969161,435.0859735,-0.996414474
350,0.150375939,2195.820056,6197.879189,4002.059133,764.1589882,-1.703256579
350,0.129490393,1947.904888,6888.500013,4940.595125,590.5884416,-1.371200658
350,0.171261487,1682.281493,6799.958882,5117.677388,477.7448138,-0.840065789
350,0.116959064,2549.984581,5790.589985,3240.605405,210.6717528,-1.260361842
350,0.150375939,2054.154245,6870.791786,4816.637541,444.7216924,-1.014161184
350,0.129490393,2337.485865,6109.338058,3771.852192,265.5409388,-1.130148026
350,0.167084378,1894.780209,7224.956313,5330.176102,312.2637191,-0.562664474
350,0.150375939,1806.239077,6463.502582,4657.263505,-10.5725613,-0.336151316
350,0.167084378,2355.194092,6251.003868,3895.809776,800.2740512,-1.659144737
350,0.15873016,1965.613113,6569.751941,4604.138826,685.8553345,-1.379013158
350,0.167084378,1770.822625,6569.751941,4798.929314,966.7494554,-1.712450658
350,0.112781956,1983.32134,6853.083561,4869.76222,-244.0007163,-0.202664474
350,0.171261487,2248.944734,6321.836773,4072.892038,788.424588,-1.568421053
350,0.162907268,1930.196661,6552.043714,4621.847053,681.0911913,-1.336134868
350,0.15873016,2124.987151,7136.415181,5011.42803,376.4816087,-0.799539474
350,0.146198831,1877.071984,6676.001298,4798.929314,379.4083367,-0.947039474
350,0.104427735,2248.944734,6782.250655,4533.305921,193.8792954,-1.030197368
350,0.146198831,1629.156815,7348.913895,5719.757081,-77.87661099,-0.017088816
350,0.183792816,2337.485865,6109.338058,3771.852192,660.8568301,-1.343552632
350,0.162907268,2036.44602,7030.165822,4993.719804,320.5957146,-0.684555921
350,0.171261487,2054.154245,6693.709525,4639.555278,460.9498013,-0.923832237
350,0.171261487,1770.822625,6658.293072,4887.470446,70.30951278,-0.253486842
350,0.083542189,2107.278924,6693.709525,4586.4306,-176.8260202,-0.592631579
350,0.167084378,2319.77764,5826.006438,3506.228798,498.1430337,-1.274588816
350,0.14202172,1806.239077,6959.332918,5153.09384,15.01712432,-0.324753289
350,0.179615706,1912.488436,6622.876618,4710.388184,-487.0827939,0.643355263
350,0.171261487,2921.857332,6091.629832,3169.7725,257.7394763,-0.943388158
350,0.150375939,2018.737793,6534.335488,4515.597694,769.3762289,-1.593157895
350,0.162907268,2479.151676,6073.921605,3594.769929,478.9170118,-1.255328947
350,0.129490393,3311.438309,5826.006438,2514.568128,209.1808826,-1.331282895
350,0.183792816,2018.737793,6516.627262,4497.889469,259.1886908,-0.545773026
350,0.171261487,1912.488436,6658.293072,4745.804637,353.6525561,-0.730921053
350,0.083542189,1894.780209,7065.582275,5170.802066,107.3904884,-0.904177632
350,0.179615706,2266.652961,5985.380474,3718.727513,819.0065551,-1.635378289
350,0.154553049,2107.278924,6994.74937,4887.470446,427.9523668,-0.940213816
350,0.150375939,2266.652961,7154.123406,4887.470446,540.0420429,-1.147483553
350,0.150375939,2124.987151,7260.372765,5135.385613,578.4184257,-1.150625
350,0.183792816,1788.530852,6923.916465,5135.385613,46.08761903,-0.064391447
350,0.167084378,1841.655531,6410.377905,4568.722373,147.7894616,-0.479868421
350,0.162907268,1965.613113,6977.041145,5011.42803,-230.9083574,0.185279605
350,0.200501253,1646.865041,6693.709525,5046.844482,129.1557884,-0.089901316
350,0.150375939,1983.32134,6977.041145,4993.719804,-326.6523735,0.237532895
350,0.133667502,2160.403604,7012.457597,4852.053993,607.0388793,-1.386101974
350,0.217209691,1947.904888,6569.751941,4621.847053,-195.9195967,0.447779605
350,0.187969924,1841.655531,6923.916465,5082.260934,-260.7018095,0.436282895
350,0.146198831,1930.196661,6516.627262,4586.4306,766.0365145,-1.602911184
350,0.183792816,2054.154245,6941.624692,4887.470446,458.5062969,-0.768914474
350,0.14202172,1646.865041,7083.290502,5436.425461,175.5325013,-0.511463816
350,0.208855472,1965.613113,6640.584845,4674.971732,-292.8027413,0.549473684
350,0.213032582,1576.032137,6658.293072,5082.260934,-132.6473701,0.423190789
350,0.129490393,1947.904888,6888.500013,4940.595125,-195.7186819,-0.136858553
350,0.150375939,2319.77764,6304.128546,3984.350908,197.4862681,-0.817763158
350,0.196324143,2018.737793,6463.502582,4444.764789,-327.5023658,0.456957237
350,0.150375939,2160.403604,6888.500013,4728.09641,712.67816,-1.455197368
350,0.162907268,2001.029567,6392.669678,4391.640112,249.5182273,-0.711661184
350,0.208855472,1912.488436,7012.457597,5099.969161,232.2331021,-0.176842105
350,0.167084378,2178.111829,6268.712094,4090.600265,512.3738793,-1.162319079
350,0.175438597,2036.44602,6605.168393,4568.722373,-147.4582381,0.046266447
350,0.125313283,1930.196661,6888.500013,4958.303352,-175.8234191,-0.195328947
350,0.121136174,2443.735224,5772.881758,3329.146536,32.6049166,-0.929111842
350,0.213032582,1629.156815,6906.208238,5277.051424,181.0743734,-0.024424342
350,0.192147035,2302.069413,6410.377905,4108.308492,-469.2218694,0.570608553
350,0.14202172,2107.278924,6463.502582,4356.223658,754.9840396,-1.669917763
350,0.233918128,2001.029567,6605.168393,4604.138826,-614.8690535,1.226661184
350,0.150375939,1965.613113,7189.539859,5223.926745,604.4243035,-1.171052632
350,0.171261487,1947.904888,6729.125977,4781.221089,581.9149872,-1.081085526
350,0.187969924,2036.44602,6357.253225,4320.807206,209.1868378,-0.476743421
350,0.175438597,1930.196661,6286.420321,4356.223658,118.0291463,-0.419457237
350,0.179615706,2355.194092,6144.75451,3789.560418,636.1123314,-1.331940789
350,0.175438597,2479.151676,6127.046285,3647.894609,-217.627991,-0.055690789
350,0.187969924,2443.735224,6729.125977,4285.390753,-14.15015256,-0.134309211
350,0.133667502,1965.613113,6658.293072,4692.679957,2.941410824,-0.474490132
350,0.162907268,2036.44602,5914.547569,3878.101549,821.28535,-1.727516447
350,0.175438597,2142.695377,6428.08613,4285.390753,676.6355393,-1.312664474
350,0.196324143,2549.984581,6339.544998,3789.560418,581.7141054,-1.121266447
350,0.112781956,2071.862472,6392.669678,4320.807206,198.2601245,-1.023371711
350,0.167084378,1947.904888,6392.669678,4444.764789,287.7700773,-0.728157895
350,0.167084378,2231.236508,5755.173533,3523.937025,264.468685,-0.903684211
350,0.154553049,2195.820056,6534.335488,4338.515433,-70.96568592,-0.283453947
350,0.179615706,2001.029567,6959.332918,4958.303352,526.7507069,-0.891052632
350,0.175438597,1788.530852,7331.205669,5542.674817,854.914503,-1.302927632
350,0.150375939,2142.695377,6286.420321,4143.724944,21.89423643,-0.505411184
350,0.121136174,2160.403604,6445.794357,4285.390753,385.9065969,-1.263453947
350,0.14202172,2266.652961,6127.046285,3860.393324,439.4994709,-1.288881579
350,0.15873016,1930.196661,6233.295641,4303.09898,859.6660326,-1.721200658
350,0.15873016,2372.902317,6197.879189,3824.976872,245.6045926,-0.867368421
350,0.150375939,2036.44602,6215.587414,4179.141396,89.68642474,-0.603667763
350,0.179615706,2001.029567,6162.462737,4161.433169,-18.50553914,-0.218667763
350,0.146198831,2231.236508,5684.340628,3453.10412,449.1961702,-1.366595395
350,0.179615706,2036.44602,6410.377905,4373.931885,-89.5723528,-0.058157895
350,0.179615706,1894.780209,6091.629832,4196.849622,242.3665526,-0.620032895
350,0.14202172,2178.111829,6056.213378,3878.101549,334.6208558,-1.120164474
350,0.196324143,1912.488436,6676.001298,4763.512862,577.3925183,-0.890131579
350,0.179615706,2904.149105,5719.757081,2815.607974,417.8491641,-1.213667763
350,0.183792816,2939.565558,5737.465306,2797.899748,267.9157592,-0.951052632
350,0.208855472,1983.32134,7012.457597,5029.136257,-16.66765355,0.197565789
350,0.129490393,1841.655531,6977.041145,5135.385613,-44.14697577,-0.329917763
350,0.179615706,2089.570697,6640.584845,4551.014148,378.2535688,-0.751759868
350,0.171261487,2054.154245,6605.168393,4551.014148,456.5355558,-0.937286184
350,0.154553049,2709.358617,5719.757081,3010.398464,261.2559235,-1.110904605
350,0.15873016,2691.650391,6180.170962,3488.520572,724.1101803,-1.696036184
350,0.167084378,2018.737793,6676.001298,4657.263505,802.7355482,-1.487615132
350,0.14202172,3169.7725,6870.791786,3701.019288,78.5232165,-0.758930921
350,0.192147035,1735.406173,7030.165822,5294.75965,155.9330289,-0.137483553
350,0.179615706,1894.780209,6941.624692,5046.844482,88.16182563,-0.182154605
350,0.171261487,2001.029567,7366.622122,5365.592554,385.2651003,-0.637779605
350,0.146198831,2496.859901,6711.41775,4214.557849,207.8828921,-0.812384868
350,0.175438597,2319.77764,6233.295641,3913.518002,590.3074638,-1.2628125
350,0.334168755,2266.652961,6782.250655,4515.597694,280.8209438,0.551924342
350,0.187969924,2071.862472,6498.919035,4427.056564,60.170619,-0.218338816
350,0.129490393,2178.111829,7083.290502,4905.178673,780.8509436,-1.678042763
350,0.162907268,2231.236508,7649.953742,5418.717234,366.6716255,-0.658996711
350,0.150375939,2142.695377,6746.834202,4604.138826,448.6961054,-1.069358553
350,0.15873016,2939.565558,6640.584845,3701.019288,-56.28882538,-0.422006579
350,0.171261487,2514.568128,6906.208238,4391.640112,677.5653467,-1.320970395
350,0.179615706,2337.485865,6622.876618,4285.390753,-307.11029,0.262944079
350,0.175438597,2585.401033,5879.131117,3293.730084,449.0141171,-1.183766447
350,0.183792816,1930.196661,6516.627262,4586.4306,714.8970924,-1.240756579
350,0.162907268,2797.899748,6481.210809,3683.311061,84.05056638,-0.615082237
350,0.196324143,1646.865041,6321.836773,4674.971732,55.36784993,-0.091052632
350,0.167084378,3010.398464,5808.298212,2797.899748,423.7008949,-1.320888158
350,0.15873016,2001.029567,6569.751941,4568.722373,180.3102164,-0.593552632
350,0.179615706,2213.528281,6463.502582,4249.974301,-131.9763006,-0.020148026
350,0.187969924,2036.44602,6197.879189,4161.433169,734.5973674,-1.338256579
350,0.167084378,1912.488436,6339.544998,4427.056564,500.6544947,-1.066430921
350,0.192147035,2213.528281,6428.08613,4214.557849,80.72308018,-0.268240132
350,0.171261487,3293.730084,5843.714664,2549.984581,642.5758794,-1.690263158
350,0.167084378,1877.071984,6321.836773,4444.764789,766.3953262,-1.479506579
350,0.196324143,1947.904888,6640.584845,4692.679957,677.1039819,-1.062976974
350,0.171261487,1859.363757,6127.046285,4267.682528,623.817951,-1.265164474
350,0.187969924,4019.76736,5684.340628,1664.573268,-20.78003719,-0.727582237
350,0.167084378,2390.610544,6251.003868,3860.393324,-45.90043794,-0.338963816
350,0.154553049,1664.573268,6782.250655,5117.677388,157.9431992,-0.463322368
350,0.192147035,2727.066844,5826.006438,3098.939594,-159.0635134,-0.148782895
350,0.121136174,2036.44602,6711.41775,4674.971732,-117.5286696,-0.383421053
350,0.150375939,2089.570697,6268.712094,4179.141396,918.8678257,-1.905328947
350,0.167084378,2018.737793,6374.961452,4356.223658,745.6424207,-1.467319079
350,0.171261487,1823.947304,6445.794357,4621.847053,366.0584442,-0.778947368
350,0.187969924,2107.278924,6038.505153,3931.226229,175.037474,-0.512878289
350,0.179615706,1947.904888,6516.627262,4568.722373,-61.89758928,-0.056726974
350,0.137844612,1452.074553,5666.632401,4214.557849,1363.099202,-2.688486842
350,0.192147035,1877.071984,6428.08613,4551.014148,764.143763,-1.263569079
350,0.162907268,1912.488436,6374.961452,4462.473016,-141.787239,-0.081085526
350,0.171261487,2231.236508,6534.335488,4303.09898,186.0600317,-0.569802632
350,0.175438597,2302.069413,5684.340628,3382.271214,763.0284406,-1.656315789
350,0.196324143,2018.737793,6445.794357,4427.056564,269.5721544,-0.484424342
350,0.162907268,2036.44602,6286.420321,4249.974301,510.2836791,-1.153651316
350,0.171261487,1912.488436,6233.295641,4320.807206,849.0418327,-1.606480263
350,0.171261487,2001.029567,6233.295641,4232.266074,57.96623719,-0.385032895
350,0.179615706,3364.562988,5684.340628,2319.77764,292.7574311,-1.131496711
350,0.15873016,2107.278924,6109.338058,4002.059133,735.8254525,-1.596134868
350,0.167084378,2248.944734,6251.003868,4002.059133,807.2166454,-1.645559211
350,0.15873016,2567.692808,7844.74423,5277.051424,549.8038488,-1.010427632
350,0.183792816,2355.194092,6197.879189,3842.685097,158.8679736,-0.539210526
350,0.179615706,1912.488436,6941.624692,5029.136257,524.8639771,-0.871776316
350,0.187969924,2160.403604,6392.669678,4232.266074,72.54198803,-0.282631579
350,0.154553049,2426.026997,6410.377905,3984.350908,-241.6150395,-0.097138158
350,0.125313283,2018.737793,6977.041145,4958.303352,242.9702829,-0.852746711
350,0.183792816,1753.1144,7189.539859,5436.425461,-40.91620745,0.141529605
350,0.146198831,2337.485865,6853.083561,4515.597694,-235.6596064,-0.046759868
350,0.162907268,2018.737793,6622.876618,4604.138826,506.9264194,-1.066809211
350,0.154553049,1983.32134,6251.003868,4267.682528,125.1273115,-0.607598684
350,0.183792816,2461.443449,5719.757081,3258.313632,490.765103,-1.194835526
350,0.167084378,1947.904888,5737.465306,3789.560418,760.0380155,-1.620444079
350,0.150375939,1947.904888,6658.293072,4710.388184,-72.58497242,-0.2265625
350,0.137844612,2071.862472,6481.210809,4409.348337,-44.98887829,-0.433190789
350,0.162907268,2974.982012,6463.502582,3488.520572,-707.5185921,0.582664474
350,0.200501253,2266.652961,6268.712094,4002.059133,-82.88520461,0.002302632
350,0.187969924,4285.390753,5949.964021,1664.573268,275.5275602,-1.192730263
350,0.175438597,2089.570697,7260.372765,5170.802066,917.0364579,-1.486101974
350,0.179615706,2124.987151,6534.335488,4409.348337,50.63646227,-0.270098684
350,0.179615706,2213.528281,5914.547569,3701.019288,494.5766299,-1.130164474
350,0.150375939,1859.363757,6923.916465,5064.552709,144.6821202,-0.486052632
350,0.200501253,2514.568128,6233.295641,3718.727513,439.4549245,-0.882944079
350,0.162907268,2656.233938,6428.08613,3771.852192,-416.5240516,0.191118421
350,0.171261487,2408.318771,5985.380474,3577.061704,3.836305368,-0.450986842
350,0.15873016,2142.695377,6304.128546,4161.433169,410.8069882,-1.049210526
350,0.179615706,1983.32134,6339.544998,4356.223658,704.9127127,-1.309424342
350,0.321637428,2337.485865,6144.75451,3807.268645,320.3361885,0.232763158
350,0.346700084,2142.695377,6020.796926,3878.101549,-150.8702873,1.176710526
350,0.179615706,1823.947304,6870.791786,5046.844482,390.8722336,-0.657351974
350,0.167084378,1877.071984,6977.041145,5099.969161,870.8332883,-1.492532895
350,0.355054303,1806.239077,6339.544998,4533.305921,211.3223242,0.821694079
350,0.192147035,2054.154245,7242.664538,5188.510293,-289.7221929,0.537631579
350,0.171261487,2124.987151,6640.584845,4515.597694,945.9629161,-1.71375
350,0.342522974,1983.32134,6587.460166,4604.138826,-123.2817149,1.269325658
350,0.171261487,2549.984581,6197.879189,3647.894609,29.50693127,-0.474967105
350,0.171261487,1947.904888,5914.547569,3966.642681,588.8154196,-1.279555921
350,0.15873016,1806.239077,6835.375334,5029.136257,308.4359347,-0.688634868
350,0.129490393,1806.239077,6038.505153,4232.266074,134.7376862,-0.818766447
350,0.154553049,2107.278924,6498.919035,4391.640112,-310.9817053,0.105559211
350,0.167084378,2124.987151,6197.879189,4072.892038,-46.15946122,-0.289605263
350,0.162907268,1983.32134,6658.293072,4674.971732,288.2893543,-0.707269737
350,0.288220551,2372.902317,6233.295641,3860.393324,-446.8889697,1.198832237
350,0.175438597,2054.154245,6481.210809,4427.056564,354.0132026,-0.773585526
350,0.167084378,1753.1144,6587.460166,4834.345768,604.4802431,-1.135592105
350,0.146198831,1965.613113,6056.213378,4090.600265,212.6408344,-0.848404605
350,0.200501253,1947.904888,6799.958882,4852.053993,540.5311313,-0.780559211
350,0.133667502,1699.98972,7278.08099,5578.09127,323.5866281,-0.773898026
350,0.14202172,1947.904888,6534.335488,4586.4306,1023.982186,-2.039161184
350,0.183792816,2443.735224,6003.088701,3559.353477,-131.0752696,-0.149309211
350,0.14202172,2036.44602,6445.794357,4409.348337,-484.7989262,0.288536184
350,0.187969924,2426.026997,6286.420321,3860.393324,523.5198064,-1.076233553
350,0.179615706,2408.318771,7791.619553,5383.300781,501.3876883,-0.753338816
350,0.14202172,1753.1144,6304.128546,4551.014148,248.1808227,-0.829457237
350,0.167084378,2124.987151,6144.75451,4019.76736,39.17575962,-0.435805921
350,0.15873016,2532.276354,5772.881758,3240.605405,180.4320408,-0.899671053
350,0.192147035,2284.361188,6357.253225,4072.892038,62.64323219,-0.272483553
350,0.154553049,2372.902317,6233.295641,3860.393324,495.2381942,-1.282417763
350,0.146198831,2284.361188,5826.006438,3541.645252,763.7500914,-1.839983553
350,0.15873016,1947.904888,6764.542429,4816.637541,310.6826743,-0.741118421
350,0.179615706,2231.236508,6127.046285,3895.809776,663.2645737,-1.350098684
350,0.183792816,2656.233938,5932.255794,3276.021857,219.5647701,-0.765016447
350,0.179615706,1894.780209,6711.41775,4816.637541,541.9721887,-0.947582237
350,0.334168755,3293.730084,6587.460166,3293.730084,274.0908597,0.281036184
350,0.167084378,3116.647821,6764.542429,3647.894609,-40.8347312,-0.395871711
350,0.183792816,2071.862472,6605.168393,4533.305921,274.1231597,-0.561052632
350,0.167084378,2337.485865,6197.879189,3860.393324,234.1283638,-0.778552632
350,0.183792816,2089.570697,6233.295641,4143.724944,122.4086479,-0.412631579
350,0.167084378,2284.361188,5985.380474,3701.019288,420.4976309,-1.107828947
350,0.15873016,1859.363757,6286.420321,4427.056564,396.4688765,-0.965509868
350,0.162907268,2124.987151,6445.794357,4320.807206,517.0651911,-1.147976974
350,0.162907268,2443.735224,6197.879189,3754.143965,-25.59674225,-0.426628289
350,0.167084378,2302.069413,7118.706954,4816.637541,103.0676359,-0.352549342
350,0.187969924,1912.488436,6799.958882,4887.470446,312.1491748,-0.507845395
350,0.175438597,2107.278924,6091.629832,3984.350908,868.2568957,-1.682828947
350,0.146198831,2018.737793,6764.542429,4745.804637,-578.8087814,0.544934211
350,0.175438597,2036.44602,6056.213378,4019.76736,888.3084313,-1.706134868
350,0.200501253,2178.111829,5985.380474,3807.268645,691.0736979,-1.257532895
350,0.162907268,3647.894609,6729.125977,3081.231368,-249.8056365,-0.229671053
350,0.183792816,2018.737793,6410.377905,4391.640112,718.0070525,-1.290493421
350,0.175438597,2018.737793,5826.006438,3807.268645,767.7016054,-1.565756579
350,0.150375939,2479.151676,6516.627262,4037.475586,619.5300275,-1.468059211
350,0.162907268,2266.652961,6906.208238,4639.555278,66.46458995,-0.367203947
350,0.14202172,2213.528281,6605.168393,4391.640112,-321.0415429,0.027401316
350,0.183792816,2762.483296,6923.916465,4161.433169,-177.5261526,0.062286184
350,0.175438597,2797.899748,6180.170962,3382.271214,110.5655588,-0.632072368
350,0.183792816,2001.029567,6498.919035,4497.889469,337.8995793,-0.669325658
350,0.171261487,2054.154245,6392.669678,4338.515433,426.1139166,-0.938486842
350,0.167084378,2231.236508,6587.460166,4356.223658,516.3176408,-1.107335526
350,0.162907268,2709.358617,6127.046285,3417.687668,667.2219791,-1.591726974
350,0.167084378,2124.987151,6321.836773,4196.849622,-33.97383337,-0.280180921
350,0.179615706,2107.278924,6870.791786,4763.512862,26.77236564,-0.151052632
350,0.179615706,2302.069413,5879.131117,3577.061704,795.67559,-1.631381579
350,0.171261487,1983.32134,6374.961452,4391.640112,634.2506219,-1.252976974
350,0.150375939,1947.904888,6516.627262,4568.722373,156.9312757,-0.619506579
350,0.15873016,3453.10412,5790.589985,2337.485865,396.1023757,-1.446266447
350,0.137844612,2390.610544,6428.08613,4037.475586,434.9208237,-1.272220395
350,0.15873016,2089.570697,7100.998729,5011.42803,-258.8654321,0.197845395
350,0.183792816,2638.525712,5826.006438,3187.480725,735.5333082,-1.595378289
350,0.179615706,1753.1144,6906.208238,5153.09384,141.0688018,-0.240740132
350,0.112781956,1947.904888,6622.876618,4674.971732,357.8010775,-1.192236842
350,0.150375939,2957.273785,6605.168393,3647.894609,601.3007867,-1.529177632
350,0.179615706,1947.904888,6392.669678,4444.764789,629.0755253,-1.169983553
350,0.162907268,1044.785349,6286.420321,5241.634972,1754.614919,-2.878585526
350,0.179615706,2691.650391,5826.006438,3134.356048,-851.4842416,0.852368421
350,0.162907268,1877.071984,6640.584845,4763.512862,518.1960743,-1.047779605
350,0.162907268,1930.196661,6587.460166,4657.263505,-374.28235,0.328766447
350,0.15873016,3453.10412,5967.672248,2514.568128,-274.5931181,-0.352615132
350,0.146198831,1912.488436,6286.420321,4373.931885,722.6314393,-1.583733553
350,0.137844612,3205.188952,6286.420321,3081.231368,598.357915,-1.749046053
350,0.121136174,2461.443449,5719.757081,3258.313632,345.4742258,-1.4365625
350,0.14202172,1947.904888,6481.210809,4533.305921,374.7038365,-1.032154605
350,0.183792816,3081.231368,5826.006438,2744.775069,605.9169786,-1.493881579
351,0.612244898,9168.434145,17201.32828,8032.894133,-2422.93012,4.18109375
351,0.599489797,6981.468199,17327.49939,10346.03119,-1919.456157,3.827890625
351,0.471938777,8495.521547,16149.90234,7654.380797,-1921.650296,2.254921875
351,0.676020406,12070.36972,18168.64014,6098.270418,-3148.901544,5.35328125
351,0.586734695,6602.954863,17033.10013,10430.14527,-1376.284798,2.898945313
351,0.688775512,8285.236359,18210.69718,9925.460816,-2321.728279,5.031992188
